ComplaintID,CustomerID,DateOpened,DateClosed,Channel,Product,IssueCategory,Severity,Status,Resolution,SLA_Target_Hours,FRT_Minutes,HandleTime_Minutes,CustomerSegment,Region
CX251102633,C66870,2025-11-15 09:16:00,2025-11-15 22:16:00,App,Agent Banking,Float issues,Low,Escalated,Unresolved,72,1,22,Retail,Central
CX251108563,C54005,2025-11-15 09:37:00,2025-11-16 23:37:00,X,ATM,Card retained,Medium,Closed,Resolved,48,11,30,Retail,Rift Valley
CX251104928,C98226,2025-11-15 09:47:00,,Live Chat,Agent Banking,Service unavailable,Low,Open,Unresolved,72,4,17,Corporate,North Eastern
CX251102057,C32800,2025-11-15 09:47:00,2025-11-15 13:47:00,Live Chat,Cards,Card blocked,High,Closed,Resolved,12,4,21,Retail,Nyanza
CX251102639,C85854,2025-11-15 09:51:00,,Facebook,Payments,Reversal delay,Low,Open,Partially Resolved,72,17,34,Corporate,Coast
CX251106496,C15506,2025-11-15 10:11:00,2025-11-21 21:11:00,Branch,Accounts,KYC update,High,Closed,Resolved,36,36,19,Retail,North Eastern
CX251103742,C73120,2025-11-15 10:31:00,2025-11-18 23:31:00,App,Loans,Reschedule request,Low,Closed,Resolved,96,2,30,SME,Nyanza
CX251109327,C52718,2025-11-15 10:45:00,,X,Internet Banking,Session timeout,Low,Open,Unresolved,48,14,22,SME,Central
CX251108532,C34354,2025-11-15 10:47:00,,WhatsApp,Mobile Banking,App crash,Medium,Open,Unresolved,24,5,25,SME,North Eastern
CX251106326,C58451,2025-11-15 10:57:00,2025-11-15 20:57:00,Branch,Internet Banking,Session timeout,Low,Closed,Resolved,48,10,23,SME,Nairobi
CX251109702,C49118,2025-11-15 11:12:00,2025-11-15 13:12:00,Call Centre,Mobile Banking,OTP not received,Low,Open,Unresolved,48,7,30,Retail,Western
CX251111698,C84390,2025-11-15 11:17:00,,App,Loans,Top-up query,Low,Open,Unresolved,96,2,21,SME,Coast
CX251100122,C70000,2025-11-15 11:30:00,2025-11-16 13:30:00,Facebook,ATM,Card retained,Low,Open,Partially Resolved,72,13,23,SME,Central
CX251107799,C96775,2025-11-15 12:09:00,2025-11-17 02:09:00,Branch,Payments,Reversal delay,Low,Closed,Resolved,72,9,14,Corporate,Nairobi
CX251111954,C32942,2025-11-15 12:13:00,2025-11-15 22:13:00,Call Centre,Mobile Banking,Transfer failed,High,Closed,Resolved,12,6,23,Retail,Western
CX251102607,C29482,2025-11-15 12:50:00,,Live Chat,Accounts,Balance discrepancy,Low,Escalated,Unresolved,72,1,26,Retail,Nyanza
CX251100381,C15578,2025-11-15 13:34:00,,WhatsApp,Internet Banking,Transfer failed,Low,Open,Unresolved,48,7,18,Retail,Nairobi
CX251101462,C10345,2025-11-15 13:36:00,2025-11-21 14:36:00,Branch,Cards,Chargeback dispute,Medium,Closed,Resolved,24,13,18,Corporate,Central
CX251108693,C54710,2025-11-15 13:40:00,2025-11-16 03:40:00,Call Centre,Accounts,Statement request,Low,Closed,Resolved,72,17,21,Retail,Rift Valley
CX251101168,C23055,2025-11-15 13:45:00,2025-11-16 13:45:00,Email,Mobile Banking,App crash,Low,Closed,Resolved,48,41,25,SME,Coast
CX251111754,C30945,2025-11-15 13:53:00,2025-11-16 19:53:00,Facebook,Cards,Fraud alert,Medium,Closed,Resolved,24,37,17,Corporate,Nairobi
CX251100456,C18758,2025-11-15 14:02:00,2025-11-16 06:02:00,X,Mobile Banking,Transfer failed,Low,Closed,Resolved,48,17,23,Corporate,North Eastern
CX251100399,C11431,2025-11-15 14:42:00,2025-11-15 22:42:00,Call Centre,Accounts,Statement request,Medium,Closed,Resolved,48,26,24,SME,Western
CX251100495,C63447,2025-11-15 15:01:00,2025-11-16 20:01:00,Branch,Mobile Banking,App crash,Low,Closed,Resolved,48,20,10,Corporate,Coast
CX251108814,C57385,2025-11-15 15:08:00,2025-11-17 05:08:00,Live Chat,Payments,Settlement delay,Medium,Closed,Resolved,48,1,12,Corporate,Rift Valley
CX251104786,C99167,2025-11-15 15:28:00,2025-11-17 14:28:00,Branch,Accounts,Balance discrepancy,Low,Closed,Resolved,72,44,19,Retail,North Eastern
CX251103477,C30003,2025-11-15 15:37:00,2025-11-16 16:37:00,Call Centre,Accounts,Statement request,Low,Closed,Resolved,72,5,13,Retail,Central
CX251109847,C41816,2025-11-15 15:50:00,2025-11-17 17:50:00,WhatsApp,Cards,Chargeback dispute,Medium,Open,Unresolved,24,8,17,SME,Nyanza
CX251101939,C97947,2025-11-15 16:02:00,2025-11-15 19:02:00,Branch,Cards,PIN reset,Medium,Closed,Resolved,24,20,17,Corporate,Central
CX251104586,C45262,2025-11-15 16:18:00,2025-11-16 01:18:00,Facebook,Internet Banking,Token/OTP issues,Low,Closed,Resolved,48,47,43,SME,Nyanza
CX251103592,C26658,2025-11-15 16:29:00,2025-11-20 05:29:00,WhatsApp,ATM,Partial dispense,Low,Closed,Partially Resolved,72,12,16,Retail,Nairobi
CX251103586,C68749,2025-11-15 16:31:00,2025-11-17 15:31:00,Branch,Payments,Duplicate debit,Medium,Closed,Resolved,48,11,11,Retail,Coast
CX251100864,C25343,2025-11-15 16:34:00,2025-11-16 16:34:00,X,Agent Banking,Float issues,Medium,Closed,Resolved,48,18,32,SME,Nyanza
CX251109292,C84288,2025-11-15 16:35:00,2025-11-16 03:35:00,X,Cards,Card blocked,Low,Closed,Resolved,48,6,25,Corporate,Nyanza
CX251108133,C46526,2025-11-15 16:53:00,2025-11-16 01:53:00,Branch,Payments,Merchant payment failed,High,Closed,Resolved,36,23,37,Retail,North Eastern
CX251110959,C95991,2025-11-15 17:08:00,2025-11-17 13:08:00,WhatsApp,ATM,Cash not dispensed,High,Closed,Resolved,36,22,18,Retail,Eastern
CX251101993,C17797,2025-11-15 17:55:00,2025-11-15 18:55:00,Live Chat,Cards,Card blocked,High,Closed,Resolved,12,2,10,Corporate,Coast
CX251107324,C32578,2025-11-15 18:32:00,2025-11-17 01:32:00,Call Centre,Mobile Banking,Transfer failed,Low,Closed,Resolved,48,2,37,Retail,Rift Valley
CX251108860,C68804,2025-11-15 18:43:00,2025-11-17 20:43:00,X,Payments,Reversal delay,Low,Closed,Resolved,72,11,7,Retail,Western
CX251101357,C25140,2025-11-15 18:58:00,2025-11-16 06:58:00,Branch,Internet Banking,Token/OTP issues,Low,Closed,Resolved,48,15,38,SME,Nyanza
CX251108136,C12115,2025-11-15 19:15:00,2025-11-15 22:15:00,X,Mobile Banking,OTP not received,Low,Closed,Partially Resolved,48,38,17,Retail,Rift Valley
CX251109877,C13221,2025-11-15 19:19:00,2025-11-16 03:19:00,Email,Internet Banking,Session timeout,Medium,Closed,Resolved,24,47,27,Retail,Western
CX251111941,C43490,2025-11-15 19:50:00,2025-11-16 06:50:00,App,Payments,Merchant payment failed,High,Closed,Resolved,36,5,25,Corporate,Coast
CX251108060,C32448,2025-11-16 08:03:00,2025-11-20 10:03:00,Branch,Accounts,Charges dispute,Low,Closed,Resolved,72,23,25,Retail,Nairobi
CX251109707,C71468,2025-11-16 08:12:00,2025-11-18 16:12:00,Facebook,Accounts,Charges dispute,Low,Closed,Resolved,72,20,13,SME,Rift Valley
CX251111524,C36629,2025-11-16 08:23:00,2025-11-17 09:23:00,Branch,Mobile Banking,Bill payment failed,Low,Closed,Resolved,48,38,6,Corporate,Nairobi
CX251110839,C69795,2025-11-16 08:43:00,2025-11-17 04:43:00,Facebook,Agent Banking,Cash-out failed,Medium,Closed,Resolved,48,11,28,SME,Western
CX251104241,C53647,2025-11-16 09:12:00,,X,Accounts,KYC update,High,Open,Unresolved,36,11,20,Retail,North Eastern
CX251103662,C90759,2025-11-16 09:54:00,2025-11-16 16:54:00,Call Centre,Cards,Card blocked,Low,Closed,Resolved,48,6,12,Corporate,Nyanza
CX251100074,C57187,2025-11-16 10:25:00,2025-11-17 08:25:00,Branch,ATM,Card retained,Medium,Closed,Resolved,48,33,32,Corporate,Central
CX251107072,C75698,2025-11-16 10:51:00,,Email,ATM,Partial dispense,Low,Escalated,Unresolved,72,31,18,Corporate,Nairobi
CX251110939,C83327,2025-11-16 11:28:00,2025-11-16 12:28:00,Live Chat,Cards,PIN reset,Medium,Escalated,Unresolved,24,2,55,SME,Rift Valley
CX251105428,C83840,2025-11-16 11:47:00,2025-11-18 16:47:00,WhatsApp,Loans,Reschedule request,Low,Closed,Resolved,96,7,24,SME,Nyanza
CX251109928,C76998,2025-11-16 11:54:00,2025-11-17 16:54:00,App,Loans,Repayment not reflecting,Low,Closed,Resolved,96,8,28,Retail,Central
CX251110378,C71281,2025-11-16 11:55:00,,X,Payments,Reversal delay,Medium,Open,Unresolved,48,11,24,Retail,Coast
CX251107346,C69240,2025-11-16 12:21:00,2025-11-18 11:21:00,WhatsApp,ATM,Partial dispense,Low,Closed,Resolved,72,9,25,SME,Nyanza
CX251103727,C70851,2025-11-16 12:28:00,2025-11-17 00:28:00,Live Chat,Mobile Banking,Transfer failed,Medium,Closed,Resolved,24,3,19,Corporate,Rift Valley
CX251105019,C70205,2025-11-16 12:45:00,2025-11-16 14:45:00,Branch,Cards,PIN reset,Medium,Closed,Unresolved,24,12,21,Retail,Central
CX251109466,C95026,2025-11-16 14:01:00,2025-11-20 05:01:00,X,Cards,Chargeback dispute,Low,Closed,Resolved,48,17,22,Retail,Western
CX251101452,C91012,2025-11-16 14:05:00,2025-11-16 22:05:00,Email,Cards,Card blocked,High,Closed,Unresolved,12,92,45,Retail,Nairobi
CX251109778,C82740,2025-11-16 14:21:00,2025-11-18 21:21:00,X,Accounts,Account blocked,Low,Closed,Resolved,72,13,15,SME,Nairobi
CX251106020,C57700,2025-11-16 14:35:00,2025-11-19 15:35:00,Branch,ATM,Cash not dispensed,Medium,Closed,Resolved,48,9,20,Corporate,North Eastern
CX251103469,C78776,2025-11-16 14:45:00,2025-11-18 07:45:00,Email,Loans,Reschedule request,Medium,Closed,Resolved,72,66,12,Corporate,Eastern
CX251107710,C71756,2025-11-16 14:46:00,,Email,Internet Banking,Token/OTP issues,Medium,Open,Unresolved,24,50,19,Corporate,Coast
CX251107628,C77807,2025-11-16 14:53:00,2025-11-17 20:53:00,Call Centre,Loans,Loan balance query,Medium,Closed,Resolved,72,7,12,Corporate,Coast
CX251102446,C46987,2025-11-16 15:43:00,2025-11-17 10:43:00,Facebook,Cards,Card blocked,Medium,Closed,Resolved,24,17,40,Retail,Central
CX251111248,C59561,2025-11-16 15:48:00,2025-11-17 07:48:00,Email,Payments,Merchant payment failed,Medium,Closed,Resolved,48,53,30,SME,Nairobi
CX251108979,C49162,2025-11-16 17:14:00,2025-11-17 05:14:00,Email,Internet Banking,Transfer failed,Low,Closed,Partially Resolved,48,67,27,Retail,Rift Valley
CX251104645,C32176,2025-11-16 17:17:00,2025-11-19 11:17:00,Call Centre,Loans,Repayment not reflecting,Low,Closed,Resolved,96,2,15,Retail,Western
CX251105154,C59069,2025-11-16 17:27:00,2025-11-17 10:27:00,Facebook,Internet Banking,Transfer failed,Low,Closed,Resolved,48,41,29,Retail,North Eastern
CX251110782,C38438,2025-11-16 17:40:00,2025-11-17 09:40:00,WhatsApp,Mobile Banking,Transfer failed,Medium,Closed,Resolved,24,8,17,Corporate,Eastern
CX251103176,C89632,2025-11-16 17:44:00,,Call Centre,Mobile Banking,Login failure,Medium,Escalated,Unresolved,24,18,42,Retail,Nairobi
CX251107868,C39171,2025-11-16 17:57:00,2025-11-17 00:57:00,Email,Cards,Card blocked,Medium,Closed,Resolved,24,34,27,SME,Nyanza
CX251110281,C27475,2025-11-16 18:01:00,,Branch,Mobile Banking,App crash,Low,Open,Unresolved,48,10,28,Retail,Nairobi
CX251101481,C74271,2025-11-16 19:05:00,2025-11-18 06:05:00,Live Chat,Payments,Duplicate debit,Medium,Closed,Resolved,48,3,19,SME,Central
CX251109867,C13528,2025-11-16 19:07:00,2025-11-17 01:07:00,Call Centre,Cards,Fraud alert,Low,Open,Unresolved,48,12,18,Retail,Nairobi
CX251102107,C95090,2025-11-16 19:09:00,2025-11-17 22:09:00,WhatsApp,Internet Banking,Beneficiary issues,Low,Closed,Resolved,48,11,10,Corporate,North Eastern
CX251111253,C60017,2025-11-16 19:21:00,2025-11-18 10:21:00,Branch,Accounts,Account blocked,Low,Closed,Resolved,72,13,24,Retail,Coast
CX251106474,C38859,2025-11-16 19:51:00,2025-11-17 09:51:00,Call Centre,ATM,ATM downtime,Low,Closed,Resolved,72,4,14,SME,Coast
CX251111390,C65425,2025-11-17 08:08:00,2025-11-19 00:08:00,WhatsApp,Loans,Repayment not reflecting,Medium,Closed,Unresolved,72,21,15,Corporate,North Eastern
CX251102227,C40381,2025-11-17 08:35:00,2025-11-24 23:35:00,Email,Loans,Reschedule request,Low,Closed,Resolved,96,64,15,Corporate,Eastern
CX251108115,C23765,2025-11-17 08:41:00,2025-11-18 18:41:00,Email,Agent Banking,Wrong posting,Medium,Closed,Resolved,48,134,13,Corporate,Coast
CX251105210,C30655,2025-11-17 08:47:00,2025-11-19 20:47:00,Facebook,Agent Banking,Wrong posting,Low,Closed,Resolved,72,26,17,Retail,Rift Valley
CX251108233,C77632,2025-11-17 08:49:00,2025-11-17 17:49:00,Email,Internet Banking,Login failure,Low,Closed,Resolved,48,48,15,Corporate,Nairobi
CX251104105,C21150,2025-11-17 09:21:00,2025-11-18 03:21:00,WhatsApp,Agent Banking,Service unavailable,Low,Closed,Resolved,72,8,21,Retail,Rift Valley
CX251105595,C25057,2025-11-17 09:36:00,2025-11-17 23:36:00,Call Centre,Payments,P2P failed,Low,Closed,Resolved,72,4,17,SME,Nairobi
CX251106697,C65854,2025-11-17 09:54:00,2025-11-17 14:54:00,WhatsApp,Internet Banking,Session timeout,High,Closed,Resolved,12,19,11,Retail,Western
CX251111293,C12621,2025-11-17 09:54:00,2025-11-18 03:54:00,X,Agent Banking,Cash-out failed,Low,Closed,Resolved,72,5,22,SME,Nyanza
CX251100926,C12243,2025-11-17 10:10:00,2025-11-20 05:10:00,Branch,Accounts,Account blocked,Medium,Closed,Resolved,48,6,15,Corporate,Western
CX251101311,C12671,2025-11-17 10:42:00,2025-11-17 16:42:00,Facebook,Mobile Banking,OTP not received,Medium,Closed,Resolved,24,36,16,Retail,Coast
CX251107954,C52848,2025-11-17 11:04:00,2025-11-17 16:04:00,Live Chat,Cards,PIN reset,Low,Closed,Unresolved,48,2,31,Retail,North Eastern
CX251109234,C32041,2025-11-17 11:30:00,2025-11-20 01:30:00,Branch,Cards,Chargeback dispute,High,Closed,Resolved,12,19,29,Retail,Nyanza
CX251102367,C21283,2025-11-17 11:31:00,2025-11-17 21:31:00,Email,Internet Banking,Beneficiary issues,High,Closed,Resolved,12,59,23,Corporate,Nyanza
CX251109101,C39187,2025-11-17 11:37:00,2025-11-21 02:37:00,Live Chat,ATM,Partial dispense,Low,Closed,Resolved,72,4,20,Corporate,Eastern
CX251107070,C33115,2025-11-17 11:57:00,2025-11-18 04:57:00,X,Accounts,Statement request,Low,Closed,Resolved,72,25,19,Corporate,Rift Valley
CX251101925,C85622,2025-11-17 11:59:00,2025-11-18 08:59:00,Branch,Cards,Declined transaction,Low,Closed,Resolved,48,18,23,SME,Nyanza
CX251102144,C62160,2025-11-17 12:21:00,2025-11-17 23:21:00,Live Chat,Cards,Fraud alert,Medium,Closed,Resolved,24,4,9,SME,Eastern
CX251102838,C25013,2025-11-17 12:22:00,,Email,Loans,Interest dispute,Medium,Escalated,Unresolved,72,50,23,SME,Coast
CX251106843,C73745,2025-11-17 12:25:00,2025-11-19 02:25:00,Call Centre,Loans,Repayment not reflecting,High,Closed,Resolved,60,26,19,Retail,North Eastern
CX251104039,C28236,2025-11-17 13:02:00,,Branch,Cards,PIN reset,Low,Open,Unresolved,48,7,20,Retail,Eastern
CX251111085,C71295,2025-11-17 13:20:00,2025-11-18 00:20:00,X,Payments,P2P failed,Low,Closed,Resolved,72,12,19,SME,Nyanza
CX251105087,C72025,2025-11-17 13:25:00,2025-11-19 02:25:00,X,Accounts,KYC update,Medium,Closed,Resolved,48,7,17,Corporate,Nairobi
CX251111511,C79011,2025-11-17 13:35:00,2025-11-19 02:35:00,Live Chat,Payments,Duplicate debit,High,Closed,Resolved,36,7,15,Corporate,Eastern
CX251103927,C45914,2025-11-17 13:53:00,2025-11-18 07:53:00,Call Centre,Mobile Banking,Bill payment failed,Medium,Closed,Resolved,24,12,23,Corporate,Nairobi
CX251103467,C70229,2025-11-17 13:58:00,2025-11-18 01:58:00,WhatsApp,Internet Banking,Beneficiary issues,Medium,Closed,Resolved,24,19,30,Retail,Nairobi
CX251110290,C22054,2025-11-17 14:11:00,,Branch,ATM,Cash not dispensed,Low,Open,Partially Resolved,72,9,12,Corporate,Rift Valley
CX251109633,C41156,2025-11-17 14:11:00,2025-11-18 06:11:00,Call Centre,Agent Banking,Service unavailable,Medium,Closed,Resolved,48,3,28,SME,Western
CX251102729,C94429,2025-11-17 15:13:00,2025-11-20 07:13:00,Branch,Accounts,Charges dispute,Medium,Open,Partially Resolved,48,11,32,SME,Nairobi
CX251103309,C25716,2025-11-17 15:19:00,2025-11-18 03:19:00,WhatsApp,Agent Banking,Service unavailable,Low,Escalated,Unresolved,72,8,21,Retail,Western
CX251107512,C34747,2025-11-17 15:24:00,2025-11-18 02:24:00,Facebook,Cards,Declined transaction,Low,Closed,Resolved,48,16,19,Corporate,Nyanza
CX251105234,C92201,2025-11-17 15:43:00,2025-11-19 01:43:00,Facebook,Payments,Merchant payment failed,Low,Closed,Resolved,72,54,28,SME,Nyanza
CX251108019,C34023,2025-11-17 15:46:00,2025-11-17 21:46:00,Call Centre,Cards,Fraud alert,High,Closed,Resolved,12,9,24,Corporate,Eastern
CX251101244,C44787,2025-11-17 16:15:00,2025-11-18 22:15:00,Branch,Loans,Top-up query,Low,Closed,Partially Resolved,96,20,45,Corporate,Central
CX251104867,C18718,2025-11-17 16:20:00,2025-11-18 19:20:00,WhatsApp,Payments,Merchant payment failed,Low,Closed,Resolved,72,6,19,Corporate,Central
CX251102746,C96587,2025-11-17 16:48:00,2025-11-17 20:48:00,Call Centre,Cards,Card blocked,Low,Closed,Resolved,48,7,36,Corporate,Rift Valley
CX251100029,C67488,2025-11-17 16:53:00,2025-11-19 15:53:00,X,ATM,Cash not dispensed,Low,Closed,Resolved,72,5,16,Corporate,Eastern
CX251111620,C76289,2025-11-17 17:00:00,2025-11-18 06:00:00,Branch,Cards,Card blocked,Low,Closed,Resolved,48,9,28,SME,North Eastern
CX251111115,C53746,2025-11-17 17:00:00,2025-11-17 21:00:00,Call Centre,Internet Banking,Login failure,High,Closed,Resolved,12,5,16,Retail,North Eastern
CX251106542,C22832,2025-11-17 17:10:00,2025-11-17 22:10:00,Branch,Internet Banking,Session timeout,Low,Closed,Resolved,48,9,14,SME,Coast
CX251102259,C43156,2025-11-17 17:11:00,2025-11-17 23:11:00,WhatsApp,Internet Banking,Session timeout,Medium,Closed,Resolved,24,13,22,SME,Western
CX251104054,C10506,2025-11-17 17:15:00,2025-11-20 18:15:00,X,Accounts,KYC update,Low,Closed,Resolved,72,8,17,Retail,Eastern
CX251105438,C67117,2025-11-17 17:27:00,2025-11-18 18:27:00,Branch,Agent Banking,Float issues,Low,Closed,Resolved,72,18,18,SME,Rift Valley
CX251102989,C30277,2025-11-17 17:47:00,2025-11-18 09:47:00,App,Internet Banking,Transfer failed,Low,Closed,Resolved,48,2,12,SME,Nairobi
CX251109960,C91714,2025-11-17 17:51:00,2025-11-19 16:51:00,Live Chat,ATM,Card retained,High,Closed,Resolved,36,7,17,Retail,North Eastern
CX251104272,C50874,2025-11-17 18:28:00,2025-11-19 16:28:00,Live Chat,ATM,Cash not dispensed,Low,Closed,Resolved,72,6,29,SME,Nyanza
CX251101139,C23743,2025-11-17 18:37:00,2025-11-24 04:37:00,WhatsApp,Payments,Settlement delay,Low,Closed,Resolved,72,9,19,Retail,Western
CX251101166,C85141,2025-11-17 18:58:00,2025-11-18 02:58:00,Live Chat,Cards,Fraud alert,Medium,Escalated,Unresolved,24,8,19,SME,Eastern
CX251111709,C75888,2025-11-17 19:18:00,2025-11-17 23:18:00,App,Mobile Banking,Login failure,Low,Closed,Resolved,48,3,30,SME,Rift Valley
CX251101099,C81758,2025-11-17 19:37:00,2025-11-18 04:37:00,Call Centre,Internet Banking,Session timeout,Medium,Closed,Resolved,24,3,17,SME,Central
CX251108944,C69789,2025-11-18 08:09:00,2025-11-18 20:09:00,App,Payments,P2P failed,Medium,Closed,Resolved,48,2,23,SME,Western
CX251109954,C18581,2025-11-18 08:46:00,2025-11-20 02:46:00,Call Centre,ATM,Cash not dispensed,Medium,Closed,Resolved,48,9,29,Corporate,North Eastern
CX251110951,C87532,2025-11-18 08:49:00,2025-11-18 14:49:00,Call Centre,Cards,Declined transaction,High,Closed,Partially Resolved,12,10,20,SME,Coast
CX251105376,C29095,2025-11-18 09:50:00,,App,Loans,Reschedule request,Low,Escalated,Unresolved,96,4,19,Retail,Eastern
CX251109345,C96471,2025-11-18 10:13:00,2025-11-19 14:13:00,X,Internet Banking,Beneficiary issues,Medium,Closed,Resolved,24,41,21,Corporate,Rift Valley
CX251106790,C80634,2025-11-18 10:31:00,2025-11-18 23:31:00,X,Internet Banking,Beneficiary issues,Medium,Closed,Resolved,24,3,33,Corporate,Nairobi
CX251103104,C62811,2025-11-18 10:51:00,2025-11-20 03:51:00,Facebook,Agent Banking,Cash-out failed,Low,Closed,Resolved,72,45,31,Retail,Nyanza
CX251108726,C81507,2025-11-18 10:53:00,,Live Chat,Payments,Merchant payment failed,Low,Open,Partially Resolved,72,1,30,Corporate,Eastern
CX251106431,C23690,2025-11-18 10:58:00,2025-11-19 12:58:00,Email,Mobile Banking,App crash,Medium,Closed,Resolved,24,93,18,SME,Nyanza
CX251103218,C18829,2025-11-18 11:06:00,2025-11-21 02:06:00,Branch,Accounts,KYC update,Medium,Closed,Resolved,48,11,36,Retail,Nyanza
CX251110083,C13001,2025-11-18 11:11:00,2025-11-18 18:11:00,App,Mobile Banking,OTP not received,Low,Closed,Unresolved,48,5,46,SME,Nyanza
CX251109997,C36023,2025-11-18 11:48:00,2025-11-19 04:48:00,Live Chat,Mobile Banking,Login failure,Medium,Closed,Resolved,24,6,14,Corporate,Coast
CX251105417,C32893,2025-11-18 11:55:00,2025-11-18 19:55:00,Branch,Mobile Banking,Transfer failed,Low,Closed,Resolved,48,16,21,SME,Central
CX251107940,C85496,2025-11-18 11:59:00,2025-11-20 23:59:00,App,ATM,Reversal delay,Medium,Open,Partially Resolved,48,6,20,SME,Nyanza
CX251104173,C92637,2025-11-18 12:03:00,,X,Payments,Duplicate debit,Medium,Escalated,Unresolved,48,13,12,Retail,Nyanza
CX251103339,C19524,2025-11-18 12:21:00,2025-11-18 22:21:00,WhatsApp,Mobile Banking,App crash,Medium,Closed,Resolved,24,7,21,SME,Eastern
CX251101214,C14626,2025-11-18 12:46:00,2025-11-19 20:46:00,X,Agent Banking,Wrong posting,Low,Open,Unresolved,72,13,23,SME,Coast
CX251108713,C90055,2025-11-18 13:04:00,2025-12-07 12:04:00,Branch,ATM,Partial dispense,Low,Closed,Resolved,72,18,18,Retail,Western
CX251100901,C80868,2025-11-18 13:07:00,2025-11-19 01:07:00,Live Chat,Payments,Merchant payment failed,Medium,Closed,Resolved,48,3,37,Retail,Coast
CX251110703,C87929,2025-11-18 13:15:00,,App,ATM,ATM downtime,High,Open,Partially Resolved,36,5,19,Corporate,Central
CX251100366,C22156,2025-11-18 13:25:00,2025-11-18 17:25:00,Call Centre,Internet Banking,Session timeout,Low,Escalated,Unresolved,48,6,32,SME,Coast
CX251103417,C83330,2025-11-18 13:25:00,2025-11-18 19:25:00,Call Centre,Agent Banking,Cash-out failed,Low,Closed,Resolved,72,9,10,Retail,Eastern
CX251100686,C60855,2025-11-18 13:59:00,2025-11-19 03:59:00,Email,ATM,ATM downtime,Low,Closed,Partially Resolved,72,31,50,SME,Nairobi
